;hourly_mean;daily_mean;equivalent_rolling_weighted_mean
2017-01-01 00:00:00;-2.212962962962963;-1.6325917352537722;-2.530812834980838
2017-01-01 01:00:00;-2.36440329218107;-1.6325917352537722;-2.530812834980838
2017-01-01 02:00:00;-2.485185185185185;-1.6325917352537722;-2.530812834980838
2017-01-01 03:00:00;-2.6241769547325102;-1.6325917352537722;-2.530812834980838
2017-01-01 04:00:00;-2.7759259259259257;-1.6325917352537722;-2.530812834980838
2017-01-01 05:00:00;-2.8936213991769546;-1.6325917352537722;-2.530812834980838
2017-01-01 06:00:00;-2.9738683127572014;-1.6325917352537722;-2.530812834980838
2017-01-01 07:00:00;-3.040946502057613;-1.6325917352537722;-2.530812834980838
2017-01-01 08:00:00;-2.9273662551440327;-1.6325917352537722;-2.530812834980838
2017-01-01 09:00:00;-2.1862139917695473;-1.6325917352537722;-2.530812834980838
2017-01-01 10:00:00;-1.2623456790123457;-1.6325917352537722;-2.530812834980838
2017-01-01 11:00:00;-0.4271604938271606;-1.6325917352537722;-2.530812834980838
2017-01-01 12:00:00;0.2518518518518518;-1.6325917352537722;-2.530812834980838
2017-01-01 13:00:00;0.6156378600823045;-1.6325917352537722;-2.530812834980838
2017-01-01 14:00:00;0.5944444444444444;-1.6325917352537722;-2.530812834980838
2017-01-01 15:00:00;0.016666666666666597;-1.6325917352537722;-2.530812834980838
2017-01-01 16:00:00;-0.8405349794238683;-1.6325917352537722;-2.530812834980838
2017-01-01 17:00:00;-1.2767489711934157;-1.6325917352537722;-2.530812834980838
2017-01-01 18:00:00;-1.5329218106995885;-1.6325917352537722;-2.530812834980838
2017-01-01 19:00:00;-1.6923868312757202;-1.6325917352537722;-2.530812834980838
2017-01-01 20:00:00;-1.7526748971193415;-1.6325917352537722;-2.530812834980838
2017-01-01 21:00:00;-1.7763374485596708;-1.6325917352537722;-2.530812834980838
2017-01-01 22:00:00;-1.820164609053498;-1.6325917352537722;-2.530812834980838
2017-01-01 23:00:00;-1.7948559670781892;-1.6325917352537722;-2.530812834980838
2017-01-02 00:00:00;-1.780658436213992;-0.6717206790123457;-1.5674780662678713
2017-01-02 01:00:00;-1.7327160493827158;-0.6717206790123457;-1.5674780662678713
2017-01-02 02:00:00;-1.6588477366255145;-0.6717206790123457;-1.5674780662678713
2017-01-02 03:00:00;-1.5905349794238683;-0.6717206790123457;-1.5674780662678713
2017-01-02 04:00:00;-1.5724279835390949;-0.6717206790123457;-1.5674780662678713
2017-01-02 05:00:00;-1.5532921810699587;-0.6717206790123457;-1.5674780662678713
2017-01-02 06:00:00;-1.4934156378600822;-0.6717206790123457;-1.5674780662678713
2017-01-02 07:00:00;-1.4170781893004116;-0.6717206790123457;-1.5674780662678713
2017-01-02 08:00:00;-1.2613168724279835;-0.6717206790123457;-1.5674780662678713
2017-01-02 09:00:00;-0.883641975308642;-0.6717206790123457;-1.5674780662678713
2017-01-02 10:00:00;-0.37304526748971195;-0.6717206790123457;-1.5674780662678713
2017-01-02 11:00:00;0.07777777777777777;-0.6717206790123457;-1.5674780662678713
2017-01-02 12:00:00;0.4530864197530864;-0.6717206790123457;-1.5674780662678713
